,doc_id,author,authoryearofbirth,authoryearofdeath,no_words,len,Gut_id
0,"History of the English People, Volume VII: The Revolution, 1683-1760; Modern England, 1760-1767","Green, John Richard",1837.0,1883.0,83987,83987,Gut_11251
0,The Young Alaskans on the Trail,"Hough, Emerson",1857.0,1923.0,65890,65890,Gut_13734
0,The Black Arrow: A Tale of the Two Roses,"Stevenson, Robert Louis",1850.0,1894.0,80174,80174,Gut_17152
0,Cecilia: A Story of Modern Rome,"Crawford, F. Marion (Francis Marion)",1854.0,1909.0,108918,108918,Gut_16080
0,Free Joe and Other Georgian Sketches,"Harris, Joel Chandler",1848.0,1908.0,57444,57444,Gut_15605
0,"The French Revolution of 1789, as Viewed in the Light of Republican Institutions","Abbott, John S. C. (John Stevens Cabot)",1805.0,1877.0,215439,215439,Gut_37767
0,"The Boy Travellers in the Far East, Part Third: Adventures of Two Youths in a Journey to Ceylon and India; With Descriptions of Borneo, the Philippine Islands and Burmah","Knox, Thomas Wallace",1835.0,1896.0,138004,138004,Gut_37303
0,The Boy who sailed with Blake,"Kingston, William Henry Giles",1814.0,1880.0,48821,48821,Gut_8393
0,The Head of the House of Coombe,"Burnett, Frances Hodgson",1849.0,1924.0,110665,110665,Gut_39299
0,"Sketches New and Old, Part 5.","Twain, Mark",1835.0,1910.0,12167,12167,Gut_37131
0,The Road to Paris: A Story of Adventure,"Stephens, Robert Neilson",1867.0,1906.0,128854,128854,Gut_19231
0,Mark Twain's Letters — Volume 4 (1886-1900),"Twain, Mark",1835.0,1910.0,77891,77891,Gut_16279
0,The Right of Way — Volume 03,"Parker, Gilbert",1862.0,1932.0,20069,20069,Gut_39060
0,El Dorado: An Adventure of the Scarlet Pimpernel,"Orczy, Emmuska Orczy, Baroness",1865.0,1947.0,122660,122660,Gut_5447
0,The Frontiersmen,"Murfree, Mary Noailles",1850.0,1922.0,65624,65624,Gut_2662
0,The Autobiography of Charles Darwin,"Darwin, Charles",1809.0,1882.0,22671,22671,Gut_7310
0,New Poems,"Roberts, Charles G. D., Sir",1860.0,1943.0,3253,3253,Gut_38380
0,Doing Their Bit: War Work at Home,"Cable, Boyd",1878.0,1943.0,19799,19799,Gut_30119
0,The Golden Fleece and The Heroes Who Lived Before Achilles,"Colum, Padraic",1881.0,1972.0,76064,76064,Gut_21259
0,"Forest, Rock, and Stream: A series of twenty steel line-engravings","Willis, Nathaniel Parker",1806.0,1867.0,22683,22683,Gut_29450
0,Spring Days,"Moore, George",1852.0,1933.0,98199,98199,Gut_38710
0,Colonel Washington,"Hulbert, Archer Butler",1873.0,1933.0,17471,17471,Gut_25052
0,African and European Addresses,"Roosevelt, Theodore",1858.0,1919.0,53679,53679,Gut_2801
0,"My Lords of Strogue, Vol. 2 (of 3): A Chronicle of Ireland, from the Convention to the Union","Wingfield, Lewis",1842.0,1891.0,70231,70231,Gut_22045
0,An Idyll of All Fools' Day,"Bacon, Josephine Daskam",1876.0,1961.0,19487,19487,Gut_25260
0,"Wednesday the Tenth, A Tale of the South Pacific","Allen, Grant",1848.0,1899.0,20634,20634,Gut_26081
0,Pierre and His People: Tales of the Far North. Complete,"Parker, Gilbert",1862.0,1932.0,91284,91284,Gut_38987
0,Michel and Angele [A Ladder of Swords] — Complete,"Parker, Gilbert",1862.0,1932.0,51109,51109,Gut_39069
0,Walter Crane's Painting Book: Containing twelve coloured and twelve outline full-page plates,"Crane, Walter",1845.0,1915.0,237,237,Gut_31204
0,Dorothy on a Ranch,"Raymond, Evelyn",1843.0,1910.0,57715,57715,Gut_12086
0,A Romance of Youth — Volume 1,"Coppée, François",1842.0,1908.0,15257,15257,Gut_22613
0,Bread Overhead,"Leiber, Fritz",1910.0,1992.0,4961,4961,Gut_9277
0,The Mercer Boys' Cruise in the Lassie,"Wyckoff, Capwell",1903.0,1953.0,51114,51114,Gut_34782
0,The Cave in the Mountain: A Sequel to In the Pecos Country,"Ellis, Edward Sylvester",1840.0,1916.0,57387,57387,Gut_3329
0,Bess of the Woods,"Deeping, Warwick",1877.0,1950.0,113840,113840,Gut_36648
0,"Emily Fox-Seton: Being ""The Making of a Marchioness"" and ""The Methods of Lady Walderhurst""","Burnett, Frances Hodgson",1849.0,1924.0,81674,81674,Gut_5227
0,Moriah's Mourning and Other Half-Hour Sketches,"Stuart, Ruth McEnery",1856.0,1917.0,37418,37418,Gut_7570
0,"The Militants: Stories of Some Parsons, Soldiers, and Other Fighters in the World","Andrews, Mary Raymond Shipman",1860.0,1936.0,68099,68099,Gut_3918
0,Miracle Gold: A Novel (Vol. 2 of 3),"Dowling, Richard",1846.0,1898.0,43653,43653,Gut_25099
0,Silent Struggles,"Stephens, Ann S. (Ann Sophia)",1810.0,1886.0,125192,125192,Gut_19697
0,Rídan The Devil And Other Stories: 1899,"Becke, Louis",1855.0,1913.0,74796,74796,Gut_10948
0,Paul Clifford — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,31781,31781,Gut_40436
0,Montessori children,"Bailey, Carolyn Sherwin",1875.0,1961.0,37040,37040,Gut_37100
0,Among Malay Pirates : a Tale of Adventure and Peril,"Henty, G. A. (George Alfred)",1832.0,1902.0,67613,67613,Gut_40052
0,The Three Musketeers,"Dumas, Alexandre",1802.0,1870.0,229503,229503,Gut_1821
0,"Whispers at Dawn; Or, The Eye","Snell, Roy J. (Roy Judson)",1878.0,1959.0,38507,38507,Gut_26072
0,A New Pocket Gopher (Genus Thomomys) From Wyoming and Colorado,"Hall, E. Raymond (Eugene Raymond)",1902.0,1986.0,714,714,Gut_17735
0,Civil Government in the United States Considered with Some Reference to Its Origins,"Fiske, John",1842.0,1901.0,116628,116628,Gut_932
0,Pickett's Gap,"Greene, Homer",1853.0,1940.0,41743,41743,Gut_27366
0,"Sir Henry Morgan, Buccaneer: A Romance of the Spanish Main","Brady, Cyrus Townsend",1861.0,1920.0,82630,82630,Gut_14144
0,The Point of View,"James, Henry",1843.0,1916.0,19831,19831,Gut_13705
0,"Life of James Buchanan, Fifteenth President of the United States. v. 2 (of 2)","Curtis, George Ticknor",1812.0,1894.0,328426,328426,Gut_34127
0,"The Man of Adamant: (From: ""The Snow Image and Other Twice-Told Tales"")","Hawthorne, Nathaniel",1804.0,1864.0,2913,2913,Gut_41510
0,The Odds: And Other Stories,"Dell, Ethel M. (Ethel May)",1881.0,1939.0,89250,89250,Gut_4550
0,The Cause of it All,"Tolstoy, Leo, graf",1828.0,1910.0,4302,4302,Gut_12278
0,Running to Waste: The Story of a Tomboy,"Baker, George M. (George Melville)",1832.0,1890.0,48773,48773,Gut_30914
0,The Letters of Elizabeth Barrett Browning (Volume 2 of 2),"Browning, Elizabeth Barrett",1806.0,1861.0,158790,158790,Gut_4762
0,The Silverado Squatters,"Stevenson, Robert Louis",1850.0,1894.0,31323,31323,Gut_32029
0,The Tale of Dickie Deer Mouse,"Bailey, Arthur Scott",1877.0,1949.0,13846,13846,Gut_6451
0,"Keeping Up Appearances: Sailor's Knots, Part 12.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,3693,3693,Gut_555
0,"Cats: Their Points and Characteristics: With Curiosities of Cat Life, and a Chapter on Feline Ailments","Stables, Gordon",1840.0,1910.0,87530,87530,Gut_25856
0,The Great Prince Shan,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,1946.0,63461,63461,Gut_2237
0,The Gilpins and their Fortunes: A Story of Early Days in Australia,"Kingston, William Henry Giles",1814.0,1880.0,31453,31453,Gut_8369
0,A Country Doctor and Selected Stories and Sketches,"Jewett, Sarah Orne",1849.0,1909.0,144309,144309,Gut_3781
0,Domesday Book,"Masters, Edgar Lee",1868.0,1950.0,86094,86094,Gut_19664
0,"Trent's Trust, and Other Stories","Harte, Bret",1836.0,1902.0,77691,77691,Gut_10749
0,A Certain Rich Man,"White, William Allen",1868.0,1944.0,159479,159479,Gut_6253
0,Dreamer's World,"Walton, Bryce",1918.0,1988.0,6285,6285,Gut_37359
0,"Tony the Tramp; Or, Right is Might","Alger, Horatio, Jr.",1832.0,1899.0,45641,45641,Gut_35856
0,The Social Cancer: A Complete English Version of Noli Me Tangere,"Rizal, José",1861.0,1896.0,175855,175855,Gut_39495
0,Marietta: A Maid of Venice,"Crawford, F. Marion (Francis Marion)",1854.0,1909.0,117021,117021,Gut_4352
0,The Twilight of the Souls,"Couperus, Louis",1863.0,1923.0,78819,78819,Gut_18386
0,Warlord of Mars,"Burroughs, Edgar Rice",1875.0,1950.0,57132,57132,Gut_39653
0,Cumner's Son and Other South Sea Folk — Volume 02,"Parker, Gilbert",1862.0,1932.0,15992,15992,Gut_39005
0,Comet's Burial,"Gallun, Raymond Z.",1911.0,1994.0,6783,6783,Gut_20914
0,"Life and Death of John of Barneveld, Advocate of Holland : with a view of the primary causes and movements of the Thirty Years' War, 1609-14","Motley, John Lothrop",1814.0,1877.0,18104,18104,Gut_29899
0,"Kate Meredith, Financier","Hyne, Charles John Cutcliffe Wright",1866.0,1944.0,94874,94874,Gut_35267
0,The Romance of the Coast,"Runciman, James",1852.0,1891.0,51785,51785,Gut_4963
0,Historical Manual of English Prosody,"Saintsbury, George",1845.0,1933.0,109198,109198,Gut_35431
0,The Papers and Writings of Abraham Lincoln — Volume 6: 1862-1863,"Lincoln, Abraham",1809.0,1865.0,99022,99022,Gut_12213
0,The Grim House,"Molesworth, Mrs.",1839.0,1921.0,60531,60531,Gut_26214
0,The Swing of the Pendulum,"Peard, Frances Mary",1835.0,1923.0,94053,94053,Gut_25657
0,The Story of the Gadsbys,"Kipling, Rudyard",1865.0,1936.0,25004,25004,Gut_13335
0,Queen Victoria,"Strachey, Lytton",1880.0,1932.0,88132,88132,Gut_1881
0,Can You Forgive Her?,"Trollope, Anthony",1815.0,1882.0,315156,315156,Gut_6896
0,The Gun-Brand,"Hendryx, James B. (James Beardsley)",1880.0,1963.0,82317,82317,Gut_4399
0,Pelle the Conqueror — Volume 02,"Andersen Nexø, Martin",1869.0,1954.0,101009,101009,Gut_40496
0,Little Fuzzy,"Piper, H. Beam",1904.0,1964.0,59158,59158,Gut_5845
0,"The Origin of Species: From 'The Westminster Review', April 1860","Huxley, Thomas Henry",1825.0,1895.0,14047,14047,Gut_14128
0,"Mrs. Falchion, Volume 2.","Parker, Gilbert",1862.0,1932.0,45795,45795,Gut_39002
0,Father Sergius,"Tolstoy, Leo, graf",1828.0,1910.0,17530,17530,Gut_41924
0,"Five Mice in a Mouse-trap, by the Man in the Moon.","Richards, Laura Elizabeth Howe",1850.0,1943.0,41010,41010,Gut_13903
0,The Story of the Thirteen Colonies,"Guerber, H. A. (Hélène Adeline)",1859.0,1929.0,84483,84483,Gut_29290
0,"The Unseen Bridegroom; Or, Wedded For a Week","Fleming, May Agnes",1840.0,1880.0,82645,82645,Gut_4193
0,The Isles of Sunset,"Benson, Arthur Christopher",1862.0,1925.0,53112,53112,Gut_6402
0,Stratford-on-Avon: A Sketch-Book,"Home, Gordon",1878.0,1969.0,316,316,Gut_33994
0,Home Scenes and Heart Studies,"Aguilar, Grace",1816.0,1847.0,167091,167091,Gut_35851
0,The Queen of Hearts,"Collins, Wilkie",1824.0,1889.0,145100,145100,Gut_6630
0,"Bill Nye and Boomerang: Or, The Tale of a Meek-Eyed Mule, and Some Other Literary Gems","Nye, Bill",1850.0,1896.0,79331,79331,Gut_32248
0,Mary Gray,"Tynan, Katharine",1861.0,1931.0,75218,75218,Gut_7386
0,"Ultima Thule; or, A Summer in Iceland. vol. 2/2","Burton, Richard Francis, Sir",1821.0,1890.0,148343,148343,Gut_38124
0,The Huntress,"Footner, Hulbert",1879.0,1944.0,82049,82049,Gut_12019
0,Gods of the North,"Howard, Robert E. (Robert Ervin)",1906.0,1936.0,3337,3337,Gut_25234
0,Quality Street: A Comedy,"Barrie, J. M. (James Matthew)",1860.0,1937.0,20984,20984,Gut_15693
0,The Ancient Allan,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,89130,89130,Gut_36411
0,Kings-at-Arms,"Bowen, Marjorie",1888.0,1952.0,95981,95981,Gut_34722
0,An Old-Fashioned Girl,"Alcott, Louisa May",1832.0,1888.0,102270,102270,Gut_13100
0,"""Martin Of Nitendi""; and The River Of Dreams: 1901","Becke, Louis",1855.0,1913.0,8472,8472,Gut_10785
0,The Postmaster's Daughter,"Tracy, Louis",1863.0,1928.0,65369,65369,Gut_85
0,The Constant Prince,"Coleridge, Christabel R. (Christabel Rose)",1843.0,1921.0,48894,48894,Gut_25650
0,"Victorian Ode for Jubilee Day, 1897","Thompson, Francis",1859.0,1907.0,1706,1706,Gut_19608
0,Sulamith: A Romance of Antiquity,"Kuprin, A. I. (Aleksandr Ivanovich)",1870.0,1938.0,21436,21436,Gut_17554
0,Project Mastodon,"Simak, Clifford D.",1904.0,1988.0,11369,11369,Gut_9011
0,Witness to the Deed,"Fenn, George Manville",1831.0,1909.0,112635,112635,Gut_11491
0,State of the Union Addresses,"Roosevelt, Theodore",1858.0,1919.0,157143,157143,Gut_30978
0,All in It : K(1) Carries On,"Hay, Ian",1876.0,1952.0,55293,55293,Gut_1618
0,The Lost Mine of the Amazon: A Hal Keen Mystery Story,"Fitzhugh, Percy Keese",1876.0,1950.0,38270,38270,Gut_30712
0,"Higgins, a Man's Christian","Duncan, Norman",1871.0,1916.0,13045,13045,Gut_18178
0,The Ambassador,"Merwin, Sam",1910.0,1996.0,19391,19391,Gut_16823
0,Pelle the Conqueror — Volume 04,"Andersen Nexø, Martin",1869.0,1954.0,83645,83645,Gut_40498
0,Winsome Winnie and other New Nonsense Novels,"Leacock, Stephen",1869.0,1944.0,39142,39142,Gut_7720
0,Over the Sliprails,"Lawson, Henry",1867.0,1922.0,44018,44018,Gut_2252
0,The Birthday Party: A Story for Little Folks,"Optic, Oliver",1822.0,1897.0,5362,5362,Gut_8768
0,A Life's Secret: A Novel,"Wood, Henry, Mrs.",1814.0,1887.0,98593,98593,Gut_22018
0,The White Gauntlet,"Reid, Mayne",1818.0,1883.0,149607,149607,Gut_19433
0,Lost in the Air,"Snell, Roy J. (Roy Judson)",1878.0,1959.0,43282,43282,Gut_392
0,The Last Boer War,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,75504,75504,Gut_26814
0,Half Portions,"Ferber, Edna",1885.0,1968.0,67004,67004,Gut_3374
0,At the Sign of the Sword: A Story of Love and War in Belgium,"Le Queux, William",1864.0,1927.0,46834,46834,Gut_23902
0,"The Golden-Breasted Kootoo, and Other Stories","Richards, Laura Elizabeth Howe",1850.0,1943.0,8569,8569,Gut_30529
0,The Pagans,"Bates, Arlo",1850.0,1918.0,59556,59556,Gut_41111
0,Venetian Life,"Howells, William Dean",1837.0,1920.0,111231,111231,Gut_39837
0,Psychology: Briefer Course,"James, William",1842.0,1910.0,159442,159442,Gut_34714
0,Phoebe Daring: A Story for Young Folk,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,59988,59988,Gut_34142
0,Castle Craneycrow,"McCutcheon, George Barr",1866.0,1928.0,78169,78169,Gut_33367
0,Tales From Jókai,"Jókai, Mór",1825.0,1904.0,87637,87637,Gut_20770
0,Prospector's Special,"Sheckley, Robert",1928.0,2005.0,8344,8344,Gut_32087
0,The Courtship of Susan Bell,"Trollope, Anthony",1815.0,1882.0,12141,12141,Gut_20542
0,The Seiners,"Connolly, James B. (James Brendan)",1868.0,1957.0,69031,69031,Gut_14777
0,A Daughter of the Forest,"Raymond, Evelyn",1843.0,1910.0,51007,51007,Gut_16020
0,"Sir Brook Fossbrooke, Volume II.","Lever, Charles James",1806.0,1872.0,86783,86783,Gut_19068
0,The Mystery,"White, Stewart Edward",1873.0,1946.0,66264,66264,Gut_1
0,"Poor and Proud; Or, The Fortunes of Katy Redburn: A Story for Young Folks","Optic, Oliver",1822.0,1897.0,47669,47669,Gut_29609
0,The Adventures of Johnny Chuck,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,16485,16485,Gut_37165
0,The Other Likeness,"Schmitz, James H.",1911.0,1981.0,6348,6348,Gut_15007
0,Traders Risk,"Aycock, Roger D.",1914.0,2004.0,4860,4860,Gut_9649
0,The Kentish Coast,"Harper, Charles G. (Charles George)",1863.0,1943.0,78325,78325,Gut_37539
0,"Studies and Essays: Quality, and Others","Galsworthy, John",1867.0,1933.0,17918,17918,Gut_13932
0,In Connection with the De Willoughby Claim,"Burnett, Frances Hodgson",1849.0,1924.0,126044,126044,Gut_11659
0,The Sea Lady,"Wells, H. G. (Herbert George)",1866.0,1946.0,39683,39683,Gut_19606
0,My First Mission,"Cannon, George Q. (George Quayle)",1827.0,1901.0,26759,26759,Gut_27109
0,"Mystic Christianity; Or, The Inner Teachings of the Master","Atkinson, William Walker",1862.0,1932.0,68559,68559,Gut_2255
0,The Disentanglers,"Lang, Andrew",1844.0,1912.0,104442,104442,Gut_5070
0,"The Golden Bough: A Study in Magic and Religion (Third Edition, Vol. 05 of 12)","Frazer, James George",1854.0,1941.0,144189,144189,Gut_26010
0,"The Storm-Cloud of the Nineteenth Century: Two Lectures delivered at the London Institution, February 4th and 11th, 1884","Ruskin, John",1819.0,1900.0,24899,24899,Gut_7388
0,Across Unknown South America,"Landor, Arnold Henry Savage",1865.0,1924.0,263375,263375,Gut_9212
0,Oliver Twist,"Dickens, Charles",1812.0,1870.0,157981,157981,Gut_40030
0,The Village Watch-Tower,"Wiggin, Kate Douglas Smith",1856.0,1923.0,42268,42268,Gut_41586
0,The Emperor — Volume 02,"Ebers, Georg",1837.0,1898.0,19111,19111,Gut_34383
0,Star Mother,"Young, Robert F.",1915.0,1986.0,1861,1861,Gut_12473
0,Vittoria — Volume 7,"Meredith, George",1828.0,1909.0,28342,28342,Gut_26646
0,Index of the Project Gutenberg Works of Robert Browning,"Browning, Robert",1812.0,1889.0,2690,2690,Gut_37734
0,Pearl-Maiden: A Tale of the Fall of Jerusalem,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,133340,133340,Gut_32080
0,Brownlows: A Novel,"Oliphant, Mrs. (Margaret)",1828.0,1897.0,218358,218358,Gut_34377
0,Yorksher Puddin': A Collection of the Most Popular Dialect Stories from the Pen of John Hartley,"Hartley, John",1839.0,1915.0,107545,107545,Gut_5873
0,Game Preserve,"Phillips, Rog",1909.0,1965.0,6296,6296,Gut_38788
0,Bonnie Scotland: Painted by Sutton Palmer; Described by A.R. Hope Moncrieff,"Moncrieff, A. R. Hope (Ascott Robert Hope)",1846.0,1927.0,72788,72788,Gut_28942
0,Project Gutenberg Compilation of Short Stories by Chekhov,"Chekhov, Anton Pavlovich",1860.0,1904.0,957695,957695,Gut_36304
0,A Flower Wedding: Described by Two Wallflowers,"Crane, Walter",1845.0,1915.0,427,427,Gut_33444
0,Found in the Philippines: The Story of a Woman's Letters,"King, Charles",1844.0,1933.0,61892,61892,Gut_11714
0,The Wine-ghosts of Bremen,"Hauff, Wilhelm",1802.0,1827.0,17210,17210,Gut_16367
0,Clare Avery: A Story of the Spanish Armada,"Holt, Emily Sarah",1836.0,1893.0,86694,86694,Gut_9536
0,Prince Zilah — Volume 3,"Claretie, Jules",1840.0,1913.0,30211,30211,Gut_22394
0,The Life of the Fly; With Which are Interspersed Some Chapters of Autobiography,"Fabre, Jean-Henri",1823.0,1915.0,95195,95195,Gut_18209
0,The Boy Fortune Hunters in China,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,54342,54342,Gut_35111
0,The Road Away from Revolution,"Wilson, Woodrow",1856.0,1924.0,1106,1106,Gut_37646
0,"The All-Sufficiency of Christ. Miscellaneous Writings of C. H. Mackintosh, vol. I","Mackintosh, Charles Henry",1820.0,1896.0,101443,101443,Gut_24251
0,The Ocean Wireless Boys and the Naval Code,"Goldfrap, John Henry",1879.0,1917.0,45608,45608,Gut_12357
0,Xingu,"Wharton, Edith",1862.0,1937.0,8647,8647,Gut_10400
0,Philistia,"Allen, Grant",1848.0,1899.0,143135,143135,Gut_38864
0,"The Gun Club Boys of Lakeport; Or, The Island Camp","Stratemeyer, Edward",1862.0,1930.0,52593,52593,Gut_32562
0,An Attic Philosopher in Paris — Volume 2,"Souvestre, Émile",1806.0,1854.0,16026,16026,Gut_22951
0,"History of the United Netherlands from the Death of William the Silent to the Twelve Year's Truce, 1586c","Motley, John Lothrop",1814.0,1877.0,14500,14500,Gut_29585
0,Quiet Talks on Service,"Gordon, S. D. (Samuel Dickey)",1859.0,1936.0,42516,42516,Gut_1790
0,The Raven,"Poe, Edgar Allan",1809.0,1849.0,1075,1075,Gut_445
0,A Very Naughty Girl,"Meade, L. T.",1854.0,1914.0,95789,95789,Gut_20408
0,Olga Romanoff,"Griffith, George Chetwynd",1857.0,1906.0,132569,132569,Gut_33823
0,More Fables,"Ade, George",1866.0,1944.0,21192,21192,Gut_1300
0,The Dwelling Place of Light — Complete,"Churchill, Winston",1871.0,1947.0,138746,138746,Gut_20098
0,"A Connecticut Yankee in King Arthur's Court, Part 9.","Twain, Mark",1835.0,1910.0,11239,11239,Gut_39989
0,Pee-wee Harris Adrift,"Fitzhugh, Percy Keese",1876.0,1950.0,36857,36857,Gut_5592
0,Aunt Jane's Nieces,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,51334,51334,Gut_41
0,The Cruise of the Snark,"London, Jack",1876.0,1916.0,79554,79554,Gut_11189
0,Samantha at Saratoga,"Holley, Marietta",1836.0,1926.0,82459,82459,Gut_18236
0,Big Game: A Story for Girls,"Vaizey, George de Horne, Mrs.",1857.0,1917.0,69306,69306,Gut_8087
0,Nor Iron Bars a Cage....,"Garrett, Randall",1927.0,1987.0,16871,16871,Gut_15347
0,A Summer Evening's Dream: 1898,"Bellamy, Edward",1850.0,1898.0,6629,6629,Gut_9367
0,"A Taxonomic Study of the Middle American Snake, Pituophis deppei","Duellman, William Edward",1930.0,,3799,3799,Gut_15949
0,The Creature from Cleveland Depths,"Leiber, Fritz",1910.0,1992.0,16833,16833,Gut_9703
0,The Heart of Penelope,"Lowndes, Marie Belloc",1868.0,1947.0,100548,100548,Gut_32333
0,"Pictures of German Life in the XVth, XVIth, and XVIIth Centuries, Vol. I.","Freytag, Gustav",1816.0,1895.0,105795,105795,Gut_17848
0,Miss Stuart's Legacy,"Steel, Flora Annie Webster",1847.0,1929.0,106064,106064,Gut_23087
0,"Jeff Benson, or the Young Coastguardsman","Ballantyne, R. M. (Robert Michael)",1825.0,1894.0,19488,19488,Gut_8625
0,Helbeck of Bannisdale — Volume I,"Ward, Humphry, Mrs.",1851.0,1920.0,64771,64771,Gut_41635
0,Up and Down,"Benson, E. F. (Edward Frederic)",1867.0,1940.0,87222,87222,Gut_27615
0,Lady Cassandra,"Vaizey, George de Horne, Mrs.",1857.0,1917.0,108506,108506,Gut_17080
0,The Scouts of Stonewall: The Story of the Great Valley Campaign,"Altsheler, Joseph A. (Joseph Alexander)",1862.0,1919.0,91225,91225,Gut_38897
0,"Baseball Joe on the Giants; or, Making Good as a Ball Twirler in the Metropolis","Chadwick, Lester",1873.0,1962.0,54763,54763,Gut_25526
